,4034,15757,27010
603.277,0.658213741,1.126404964,0.824470721
603.478,0.638554788,1.119973359,0.803763867
603.679,0.686514428,1.123470579,0.74570778
603.88,0.685337515,1.123890605,0.803218122
604.081,0.656790628,1.12197466,0.748886624
604.282,0.70035808,1.100206422,0.751108013
604.483,0.68289671,1.109273127,0.741122162
604.684,0.644271321,1.104614006,0.731835861
604.885,0.668019873,1.103440203,0.789981359
605.085,0.642474534,1.117009343,0.788824578
605.286,0.589085675,1.128992787,0.775700635
605.487,0.666030239,1.122602818,0.741159043
605.688,0.633498668,1.096262889,0.70756322
605.889,0.647964667,1.103782248,0.756464651
606.09,0.66322422,1.098302516,0.773318518
606.29,0.631338877,1.085269893,0.737310826
606.491,0.694633842,1.108775214,0.726741221
606.692,0.63586163,1.10551604,0.688724369
606.893,0.670696975,1.074102603,0.726688679
607.093,0.658771906,1.088610412,0.783392478
607.294,0.647299233,1.081944739,0.708959799
607.495,0.642979351,1.077198683,0.749696665
607.695,0.631837458,1.071060184,0.723088415
607.896,0.643210484,1.079221941,0.728694493
608.097,0.600932813,1.066426426,0.723095735
608.297,0.588723246,1.07560571,0.741656764
608.498,0.623818012,1.059451104,0.791640833
608.699,0.591857913,1.036986461,0.717442098
608.899,0.621851764,1.036314732,0.757503386
609.1,0.654729642,1.056106329,0.664361599
609.3,0.634310698,1.053299069,0.713416693
609.501,0.615855042,1.034169815,0.683987438
609.702,0.616415722,1.035984002,0.670342976
609.902,0.670883601,1.040041445,0.668055572
610.103,0.611411032,1.035346193,0.652248322
610.303,0.606685337,1.027792751,0.688633335
610.504,0.611825481,1.016584452,0.686350509
610.704,0.636914518,1.02314597,0.691786314
610.905,0.602656048,1.037603199,0.69672178
611.105,0.552892022,1.012436892,0.674572534
611.305,0.585468393,1.027195898,0.670583991
611.506,0.585946399,1.014817531,0.631865466
611.706,0.566393556,1.007214836,0.719489198
611.907,0.669365707,1.009100128,0.678956438
612.107,0.581325859,1.021373439,0.649435643
612.307,0.582191675,1.031665609,0.629021458
612.508,0.577808123,1.001987006,0.672748011
612.708,0.59868653,1.006272376,0.718771252
612.908,0.564612801,1.021846815,0.674271646
613.109,0.58748089,0.982964964,0.644321261
613.309,0.600165224,0.988877927,0.685070314
613.509,0.605753537,0.991456806,0.691289847
613.71,0.572191759,0.95496929,0.653314832
613.91,0.553662961,0.965113622,0.65776694
614.11,0.564455599,0.974858314,0.643896731
614.31,0.543961236,0.957863549,0.621193119
614.51,0.562876394,0.963132927,0.69851233
614.711,0.542250881,0.956189502,0.715283548
614.911,0.514179256,0.94266972,0.650594138
615.111,0.547475049,0.967152215,0.612700008
615.311,0.588502132,0.952883563,0.644984691
615.511,0.562004839,0.945094941,0.618056658
615.711,0.550668328,0.947944203,0.605135716
615.912,0.526379099,0.93093066,0.668328916
616.112,0.552208379,0.946503527,0.583915436
616.312,0.573077369,0.939793634,0.656286696
616.512,0.559403435,0.931748519,0.658726261
616.712,0.57534687,0.918348833,0.6375522
616.912,0.564715428,0.937113532,0.637951677
617.112,0.521373561,0.920292836,0.611771627
617.312,0.557779928,0.915232057,0.588712464
617.512,0.547726169,0.906720681,0.669984668
617.712,0.550814921,0.903181595,0.619676229
617.912,0.510771086,0.912406128,0.665657661
618.112,0.5012895,0.913820378,0.609368527
618.312,0.53820526,0.909531463,0.560109212
618.512,0.595928789,0.913056549,0.543988938
618.712,0.492058926,0.887174512,0.589333583
618.912,0.561845721,0.886816155,0.607865382
619.112,0.531504222,0.885399462,0.576951468
619.311,0.582396382,0.883816371,0.614030526
619.511,0.54486601,0.868194508,0.562092914
619.711,0.537929644,0.876331368,0.568806015
619.911,0.57781848,0.870817386,0.576783541
620.111,0.566319091,0.861990803,0.589520499
620.311,0.490496727,0.879207278,0.562765462
620.51,0.542720681,0.873802671,0.564233104
620.71,0.541188591,0.868391605,0.656246927
620.91,0.510973269,0.869953075,0.599603627
621.11,0.502524741,0.85674915,0.612449214
621.309,0.487499942,0.846891703,0.586438952
621.509,0.520807805,0.85918755,0.570460498
621.709,0.439827553,0.855446132,0.588984833
621.909,0.430067072,0.850964755,0.563010853
622.108,0.535340541,0.834610527,0.589772097
622.308,0.480349689,0.843091761,0.580795
622.508,0.505966244,0.845119106,0.567465647
