,4.017,15.481,27.462
752.05,0.24482385,0.246393001,0.296245834
752.24,0.271261739,0.265035264,0.289973318
752.429,0.255153741,0.234157145,0.255041293
752.619,0.251361235,0.260187551,0.262322917
752.809,0.248628924,0.235489579,0.255669654
752.998,0.25216645,0.240369463,0.311640999
753.188,0.229905428,0.235795044,0.292709883
753.378,0.27912936,0.244912136,0.276914786
753.568,0.243844352,0.252128222,0.317900196
753.757,0.252581402,0.240070561,0.290729634
753.947,0.27339014,0.269950274,0.263787477
754.136,0.226113322,0.248898172,0.2511521
754.326,0.261198947,0.256543924,0.278824001
754.516,0.261855373,0.254863976,0.24505017
754.705,0.273424062,0.250368374,0.281216062
754.895,0.238324833,0.25609535,0.313470777
755.084,0.247770193,0.245633197,0.291177764
755.274,0.202839947,0.25585549,0.221900704
755.463,0.240784137,0.240122694,0.306947176
755.653,0.262392815,0.265915837,0.288471465
755.842,0.261877904,0.251630731,0.266525805
756.032,0.247914469,0.250504309,0.261342674
756.221,0.217044198,0.253918515,0.314713866
756.411,0.268086517,0.253780796,0.272031927
756.6,0.24044048,0.250350677,0.29088171
756.789,0.23141465,0.228797006,0.260914659
756.979,0.224942768,0.278299809,0.293085242
757.168,0.206223688,0.26028056,0.28379141
757.358,0.235226739,0.26042324,0.279244793
757.547,0.239945074,0.262667338,0.251951678
757.736,0.216007937,0.269833208,0.305733626
757.926,0.217810655,0.255833064,0.242830394
758.115,0.2785362,0.233890149,0.303570715
758.304,0.240710299,0.251215095,0.300937118
758.493,0.249799144,0.26844779,0.298322904
758.683,0.220101177,0.238176464,0.252514134
758.872,0.236091717,0.2444069,0.249357394
759.061,0.245074622,0.264559993,0.292003251
759.25,0.249048157,0.245479118,0.262092765
759.439,0.223242289,0.232106779,0.265836615
759.629,0.217022024,0.251685353,0.296276821
759.818,0.232292528,0.284572634,0.283240747
760.007,0.239010995,0.247575973,0.288055159
760.196,0.206200498,0.236918534,0.315523735
760.385,0.223896979,0.253101435,0.334064799
760.574,0.231972387,0.260712877,0.280565104
760.763,0.218415754,0.261570317,0.312998211
760.952,0.284062164,0.266025438,0.272145715
761.141,0.233075951,0.232392663,0.276380149
761.33,0.204869431,0.238275573,0.269397284
761.519,0.226944887,0.229595207,0.317940899
761.708,0.233015162,0.255203515,0.256209136
761.897,0.276594721,0.233263483,0.273083549
762.086,0.201057403,0.235912259,0.279206126
762.275,0.230668291,0.253827889,0.285076438
762.464,0.263340739,0.239487853,0.277879675
762.653,0.231721097,0.236483437,0.324612721
762.842,0.213669971,0.254211782,0.269888238
763.031,0.249446647,0.275278256,0.289581754
763.22,0.249936562,0.261638172,0.261310334
763.409,0.24254388,0.241582638,0.297139224
763.597,0.259563894,0.241136815,0.29971438
763.786,0.2515807,0.257559139,0.300622314
763.975,0.232597792,0.24662311,0.272033931
764.164,0.251566494,0.24746442,0.283643265
764.353,0.216814586,0.25000906,0.288846277
764.541,0.224031639,0.264735763,0.300294621
764.73,0.263045415,0.238111359,0.247149443
764.919,0.213611298,0.261149732,0.29680083
765.108,0.237585095,0.255989324,0.294042949
765.296,0.212098548,0.255630645,0.277653103
765.485,0.220882693,0.242529487,0.292325949
765.674,0.231373973,0.249786996,0.287416883
765.862,0.234688649,0.247091998,0.275115625
766.051,0.257231508,0.250298198,0.280763234
766.239,0.24457152,0.2363563,0.282480132
766.428,0.25412433,0.248859125,0.321873841
766.617,0.260387605,0.257943277,0.294774005
766.805,0.268233126,0.249857967,0.265378076
766.994,0.273125109,0.256331045,0.349470013
767.182,0.245124013,0.266315115,0.261471159
767.371,0.245412923,0.277577602,0.271483421
767.559,0.236570328,0.234859376,0.274940663
767.748,0.223801207,0.256688265,0.275165745
767.936,0.248429937,0.262902107,0.263623323
768.125,0.212148829,0.242991331,0.312890609
768.313,0.260774645,0.261789057,0.256072049
768.502,0.230161422,0.256819441,0.271094435
768.69,0.263752409,0.244176532,0.289183482
768.878,0.231672625,0.244341977,0.259542708
769.067,0.20535417,0.24875662,0.260334701
769.255,0.212254917,0.241723502,0.287181734
769.444,0.232456743,0.228337522,0.262603914
769.632,0.256131997,0.236201343,0.260179428
769.82,0.24002831,0.242279086,0.296925155
770.008,0.219516583,0.247749714,0.270990011
770.197,0.250521183,0.233633912,0.261223303
770.385,0.262102078,0.246446555,0.297446099
770.573,0.251491968,0.273690143,0.282707626
770.761,0.250065946,0.250795929,0.259620795
770.95,0.244017132,0.264820394,0.30828584
771.138,0.217042208,0.275257242,0.266066757
771.326,0.205234595,0.254467154,0.251094803
771.514,0.237429086,0.230467597,0.294692655
771.702,0.236988689,0.252482883,0.3158921
771.891,0.221752395,0.266014691,0.259792413
772.079,0.255357032,0.255181848,0.244167764
772.267,0.264075702,0.264602232,0.288592794
772.455,0.212463922,0.263566773,0.27602822
772.643,0.266838592,0.256773108,0.282739269
772.831,0.232140796,0.249433985,0.328050555
773.019,0.243866532,0.242010213,0.295598454
773.207,0.218128898,0.245665071,0.311392592
773.395,0.245209308,0.248892,0.265544859
773.583,0.225383137,0.228043511,0.277358771
773.771,0.252694942,0.232030006,0.240586626
773.959,0.251479182,0.270108874,0.213514817
774.147,0.202686836,0.248832464,0.289703853
774.335,0.272973232,0.256300462,0.255378359
774.523,0.260206825,0.241942284,0.285763348
774.711,0.212753881,0.248340731,0.276029673
774.899,0.232103278,0.24410335,0.297131437
775.087,0.229618892,0.257052453,0.295082332
775.274,0.22332235,0.248577447,0.305951651
775.462,0.264330449,0.258449158,0.300108349
775.65,0.238016459,0.271007174,0.313170194
775.838,0.249780342,0.24947398,0.288684476
776.026,0.24580762,0.257199871,0.313743269
776.213,0.237824747,0.24737683,0.307587439
776.401,0.268443894,0.258816911,0.270065536
776.589,0.258690758,0.278962107,0.283287397
776.777,0.211243139,0.247794036,0.298089153
776.964,0.233462471,0.23482232,0.251547019
777.152,0.229381401,0.276696682,0.27181829
777.34,0.237679047,0.244198553,0.268225684
777.527,0.238680035,0.244285587,0.30413781
777.715,0.259894523,0.253185668,0.273691584
777.903,0.239174853,0.264268854,0.277718472
778.09,0.17791787,0.224077988,0.313405372
778.278,0.226294599,0.250025107,0.279071732
778.465,0.22366035,0.239138681,0.290982653
778.653,0.280677476,0.254926154,0.287790456
778.841,0.225986597,0.260368583,0.313876912
779.028,0.22740039,0.253689582,0.278055589
779.216,0.262263941,0.278892212,0.281012092
779.403,0.220121516,0.26513121,0.261402336
779.591,0.236848076,0.255148248,0.310389973
779.778,0.252755637,0.245111316,0.296952437
779.966,0.235280348,0.241202283,0.285098137
780.153,0.262750175,0.2441825,0.222483782
780.34,0.245067454,0.250292431,0.296183776
780.528,0.268800215,0.210546474,0.265765947
780.715,0.218232074,0.239797742,0.239179118
780.903,0.264351156,0.250319314,0.254152997
781.09,0.25980987,0.267901046,0.275509632
781.277,0.258902583,0.24094777,0.291104832
781.465,0.258583972,0.256317792,0.298910738
781.652,0.241486199,0.273537622,0.30334284
781.839,0.22995792,0.258882048,0.242862534
782.027,0.23698145,0.247014912,0.297758815
782.214,0.244882687,0.26315224,0.279972111
782.401,0.224460415,0.24849867,0.299216055
782.588,0.272023347,0.244442902,0.278086657
782.776,0.215255562,0.252834698,0.260337691
782.963,0.246906512,0.242955986,0.261469325
783.15,0.251434332,0.230603587,0.230990859
783.337,0.253490141,0.25165784,0.248264152
783.524,0.258374197,0.256463495,0.271890014
783.711,0.246903472,0.245841384,0.277982055
783.898,0.245430983,0.25077198,0.289909917
784.086,0.226301604,0.236877976,0.297388667
784.273,0.239938431,0.250107658,0.323970391
784.46,0.238791715,0.245793006,0.277663173
784.647,0.230601607,0.248561629,0.280117947
784.834,0.206497703,0.267834678,0.323985856
785.021,0.22652954,0.260212541,0.270830261
785.208,0.226907287,0.255454031,0.269027288
785.395,0.254986445,0.26124176,0.295008994
785.582,0.229902396,0.275937746,0.291478895
785.769,0.277245594,0.238237175,0.316001882
785.956,0.225560377,0.246147913,0.268891795
786.143,0.210849053,0.242894748,0.260680703
786.33,0.258812815,0.247958848,0.305119047
786.516,0.2487867,0.243011016,0.258204551
786.703,0.231647018,0.256561328,0.292374259
786.89,0.265856356,0.250315275,0.291684521
787.077,0.227543553,0.258169029,0.270920918
787.264,0.229157137,0.239546238,0.283464042
787.451,0.196679259,0.251958545,0.308602575
787.638,0.202045876,0.249952447,0.242519002
787.824,0.226219932,0.251991434,0.2610718
788.011,0.255254345,0.233347111,0.266496075
788.198,0.200893009,0.264733663,0.266024938
788.385,0.263438181,0.250648844,0.263436314
788.571,0.249688525,0.240535402,0.273105671
788.758,0.269343423,0.271287897,0.301739236
788.945,0.224628693,0.229447814,0.290990239
789.131,0.250625696,0.249494751,0.275923174
789.318,0.227136632,0.249881226,0.312450146
789.505,0.263096878,0.248415708,0.283267502
789.691,0.238727801,0.239452253,0.268617196
789.878,0.244624871,0.251161372,0.306327891
790.064,0.257624454,0.243336346,0.312860983
790.251,0.27729475,0.238117099,0.254643633
790.438,0.257558685,0.271212907,0.295709959
790.624,0.255130082,0.261129622,0.290147078
790.811,0.223994253,0.24711079,0.229270961
790.997,0.210086506,0.237916764,0.312693453
791.184,0.257770746,0.198040603,0.273936083
791.37,0.231431553,0.255535071,0.275590735
791.557,0.23102018,0.236967753,0.257020253
791.743,0.249817819,0.262564813,0.25384681
791.93,0.224874825,0.240986414,0.270689487
792.116,0.236433555,0.244105837,0.309268706
792.302,0.26092961,0.262665218,0.279763801
792.489,0.242597829,0.244099369,0.285283936
792.675,0.286621445,0.243131421,0.3091293
792.861,0.250521238,0.264957919,0.313911797
793.048,0.260660733,0.269484685,0.277502111
793.234,0.22937571,0.246933187,0.293919174
793.42,0.208072517,0.259240007,0.263375494
793.607,0.271059479,0.267545776,0.260671787
793.793,0.25407225,0.247579342,0.288222824
793.979,0.270668562,0.26969795,0.277400124
794.165,0.246164675,0.274171175,0.242061694
794.352,0.225544883,0.252496326,0.286825009
794.538,0.217436972,0.242147402,0.302399472
794.724,0.2386216,0.263867447,0.275536955
794.91,0.288094797,0.253373276,0.287640105
795.096,0.239158562,0.237010149,0.288731226
795.283,0.210486842,0.249116512,0.265309855
795.469,0.215138461,0.248889481,0.23702063
795.655,0.254693582,0.248562863,0.314329682
795.841,0.23716989,0.252210128,0.279329411
796.027,0.228801321,0.264587361,0.286242762
796.213,0.232356287,0.25209285,0.270599717
796.399,0.266417975,0.251660628,0.292354249
796.585,0.208731873,0.257275381,0.283721307
796.771,0.237286356,0.251973377,0.289350238
796.957,0.237025266,0.253347636,0.267337707
797.143,0.258832447,0.241466436,0.25099939
797.329,0.279143077,0.255833284,0.251708672
797.515,0.260125007,0.278696219,0.261233443
797.701,0.233105485,0.246072555,0.253889267
797.887,0.264217023,0.259897464,0.28052546
798.073,0.236350445,0.233561002,0.26279256
798.259,0.250790208,0.248244495,0.284938516
798.444,0.221150804,0.250297217,0.282646155
798.63,0.259810805,0.267541629,0.234421877
798.816,0.262276103,0.237101881,0.271915409
799.002,0.239291967,0.239938064,0.240124123
799.188,0.258444333,0.268796042,0.262750593
799.374,0.197667618,0.257900683,0.275014184
799.559,0.224165249,0.235948928,0.288838096
799.745,0.259686954,0.255989674,0.299889971
799.931,0.285572262,0.250334719,0.266364613
800.117,0.242320373,0.241505272,0.262757971
800.302,0.205946535,0.243209229,0.260512798
800.488,0.270595515,0.270782812,0.27533496
800.674,0.225671552,0.26887045,0.279516025
800.859,0.222600864,0.241549992,0.282030359
801.045,0.221111269,0.242850046,0.290058443
801.231,0.247246308,0.265243626,0.27889837
801.416,0.238379999,0.243020425,0.245840547
801.602,0.215373577,0.261890786,0.253177197
801.787,0.223967086,0.238548831,0.291759967
801.973,0.248221092,0.246634583,0.271297125
802.158,0.251859813,0.257474465,0.304519881
802.344,0.24617513,0.235999235,0.302629053
802.529,0.252897224,0.250652731,0.267939833
802.715,0.220290048,0.265801228,0.256496505
802.9,0.235466146,0.262196556,0.257278829
803.086,0.22411315,0.243037494,0.318214343
803.271,0.214432528,0.273235094,0.290330724
803.457,0.247491672,0.271440428,0.27996032
803.642,0.292852241,0.240278846,0.308764646
803.828,0.222049368,0.272263966,0.273900477
804.013,0.277292335,0.255330183,0.283219631
804.198,0.284267581,0.251975878,0.30052926
804.384,0.26010364,0.22900516,0.258151887
804.569,0.259432554,0.249748645,0.276197713
804.754,0.245796154,0.248881257,0.283214992
804.94,0.220468623,0.228882087,0.292225413
805.125,0.268363174,0.243035974,0.278580193
805.31,0.260243123,0.249843218,0.292607189
805.495,0.240784693,0.256053455,0.266696101
805.681,0.21126716,0.252729092,0.296466662
805.866,0.226008692,0.252874695,0.269071347
806.051,0.244848482,0.258235493,0.27169307
806.236,0.260015642,0.246375382,0.272798336
806.421,0.233469921,0.249600826,0.290813757
806.607,0.25076805,0.262215123,0.25803703
806.792,0.243061658,0.259806354,0.284749553
806.977,0.263122843,0.259725809,0.286722454
807.162,0.254067627,0.260114089,0.293788959
807.347,0.248056752,0.250693072,0.312650839
807.532,0.242354441,0.250601268,0.281638959
807.717,0.215268371,0.251614607,0.309063252
807.902,0.254499878,0.253655356,0.297317707
808.087,0.221559178,0.25103383,0.271241481
808.272,0.23887888,0.242926812,0.284485851
808.457,0.202781072,0.250073206,0.300353448
808.642,0.243564402,0.238203774,0.294259572
808.827,0.250647098,0.260986491,0.275672198
809.012,0.263722251,0.258916586,0.284254175
809.197,0.281091123,0.261279305,0.296456304
809.382,0.229307518,0.25161438,0.283677874
809.567,0.201244121,0.242226722,0.298256307
809.752,0.236499414,0.247975308,0.287769769
809.936,0.222980019,0.236881169,0.298009442
810.121,0.259255048,0.276070538,0.295979666
810.306,0.20264376,0.232465323,0.287766366
810.491,0.232210317,0.240299802,0.304423313
810.676,0.244204516,0.257750961,0.307403534
810.861,0.219528551,0.252719773,0.243688861
811.045,0.229005095,0.232134795,0.304703073
811.23,0.21191324,0.251902887,0.260233521
811.415,0.25866822,0.248123017,0.287802013
811.599,0.227986202,0.266141776,0.259329938
811.784,0.240769522,0.241967873,0.242447607
811.969,0.251157386,0.245631907,0.301775117
812.154,0.216412335,0.252766298,0.289274827
812.338,0.241491723,0.256201416,0.302308982
812.523,0.18047851,0.247238554,0.263033203
812.707,0.209253524,0.233730057,0.283928605
812.892,0.272370941,0.238969797,0.293326079
813.077,0.227263,0.249102724,0.26632551
813.261,0.25145706,0.2426461,0.274714543
813.446,0.240252834,0.235444295,0.279414881
813.63,0.247360229,0.259007548,0.24028882
813.815,0.261343278,0.255560358,0.29415202
813.999,0.277792611,0.231696163,0.27610703
814.184,0.254172913,0.251912342,0.282491677
814.368,0.267256245,0.241701276,0.29152623
814.553,0.241549041,0.25788615,0.27657029
814.737,0.260136662,0.252235411,0.284906661
814.921,0.251975187,0.261089823,0.265171969
815.106,0.249019225,0.248426025,0.323470529
815.29,0.218451123,0.246585678,0.284678627
815.475,0.268970613,0.231710912,0.279682935
815.659,0.215594339,0.24685448,0.298549891
815.843,0.27527916,0.256077207,0.264856097
816.028,0.225437348,0.229167254,0.292320091
816.212,0.234886548,0.247557914,0.303911942
816.396,0.245871636,0.237982043,0.260930174
816.58,0.213719041,0.246097672,0.2772738
816.765,0.246455147,0.241274629,0.259268756
816.949,0.253193404,0.244819155,0.29568159
817.133,0.235010245,0.273170819,0.287455728
817.317,0.23057444,0.252914061,0.303235562
817.502,0.256383579,0.256342863,0.312319654
817.686,0.24796702,0.255838754,0.272752576
817.87,0.225459091,0.253007203,0.266941348
818.054,0.258591548,0.252552784,0.328861115
818.238,0.248948246,0.247738171,0.241878439
818.422,0.221431067,0.273359693,0.279910919
818.606,0.253757113,0.237409133,0.280805815
818.79,0.258044467,0.234170257,0.297501182
818.975,0.261032173,0.255500102,0.253831246
819.159,0.236641009,0.271108603,0.287108759
819.343,0.260406921,0.243984704,0.260304385
819.527,0.223030051,0.252541534,0.265551548
819.711,0.223777086,0.250323095,0.276224117
819.895,0.231358893,0.248971143,0.268672864
820.078,0.265789415,0.246459203,0.215563565
820.262,0.226634818,0.233721115,0.26340296
820.446,0.229416964,0.22613767,0.287629141
820.63,0.239142972,0.252346996,0.298296142
820.814,0.244667566,0.25681705,0.276931514
820.998,0.231309571,0.237863196,0.276975131
821.182,0.226267982,0.235243351,0.278917187
