,10.019,38.18,65.97,94.647
794.538,3.941235366,46.07910728,14.61717543,0.190859604
794.724,3.932098759,46.17111494,14.63073586,0.191254569
794.91,3.737376298,44.10643551,13.97012246,0.182591216
795.096,3.617340625,42.6822772,13.52760217,0.176666861
795.283,3.46302977,41.38659755,13.10190203,0.171109531
795.469,3.338825114,40.04227541,12.69501406,0.165861701
795.655,3.251714468,38.67876453,12.27486469,0.160317339
795.841,3.187508198,38.28410858,12.131083,0.158880123
796.027,3.063733862,36.80176398,11.6567629,0.152619108
796.213,2.921797523,35.17354179,11.12404254,0.145715672
796.399,2.812674046,34.14063563,10.79282029,0.141423182
796.585,2.761730205,33.42812747,10.56078672,0.138663401
796.771,2.696954886,32.40972766,10.2264686,0.134608216
796.957,2.607136966,31.54230185,9.962699942,0.131175537
797.143,2.519268196,30.39537584,9.60467205,0.12650607
797.329,2.469481877,29.57805553,9.351876207,0.123185294
797.515,2.387749838,28.54157482,9.033287208,0.119110145
797.701,2.30382141,27.61093211,8.741167993,0.115613507
797.887,2.1771198,26.16286242,8.298751533,0.109759803
798.073,2.086935237,25.43211964,8.055969571,0.106513623
798.259,2.148294102,25.95366253,8.222514663,0.108501989
798.444,2.187222455,26.43635091,8.357875689,0.110130281
798.63,2.272240288,27.34826461,8.635986618,0.113837718
798.816,2.345299359,28.25328938,8.928131412,0.117813602
799.002,2.347579279,28.04745002,8.864426685,0.117242187
799.188,2.341739373,27.70524192,8.771214157,0.115961823
799.374,2.286070165,26.84421739,8.505313643,0.112720256
799.559,2.266247662,26.47998958,8.383925871,0.111010863
799.745,2.172963493,25.54652423,8.094477391,0.107256725
799.931,2.107853064,24.70983025,7.819203124,0.10357246
800.117,2.031399827,24.02919995,7.587087836,0.100592793
800.302,2.016061784,23.50710929,7.434733181,0.098481512
800.488,1.974608908,23.15037797,7.310533091,0.096949839
800.674,1.959914349,23.06576508,7.276924216,0.096553904
800.859,1.958283662,22.9503306,7.285628754,0.096651902
801.045,1.948217325,22.86801063,7.229649769,0.096241714
801.231,1.926193187,22.56964869,7.142609493,0.095019741
801.416,1.911921413,22.24006129,7.037189299,0.093180834
801.602,1.829457283,21.15025211,6.693241045,0.088652748
801.787,1.76478402,20.42069269,6.447709784,0.085592942
801.973,1.691652516,19.72796556,6.232748089,0.082790032
802.158,1.66545043,19.24455492,6.068983621,0.080864964
802.344,1.524592385,17.90429803,5.655304383,0.075332256
802.529,1.427020831,16.35858756,5.152372373,0.068568239
802.715,1.291276778,15.10150228,4.762117008,0.063096305
802.9,1.326115556,15.25746297,4.800003317,0.06353174
803.086,1.319457598,15.01293808,4.743815322,0.062510419
803.271,1.294105857,14.76186038,4.65108381,0.061476336
803.457,1.216622382,14.11134517,4.440154739,0.058773516
803.642,1.202765689,13.90564081,4.375090992,0.058087581
803.828,1.156319672,13.50735327,4.260287876,0.056553434
804.013,1.193279042,13.81272874,4.344039756,0.057562244
804.198,1.160673679,13.64858635,4.296000809,0.056902237
804.384,1.154609861,13.60273094,4.272643119,0.056591759
804.569,1.075011333,12.53049995,3.946316784,0.052348487
804.754,1.007034301,11.67050168,3.666958972,0.048679398
804.94,0.905383158,10.61192012,3.336270496,0.044224022
805.125,0.875692846,9.995275498,3.14191717,0.041592896
805.31,0.796424528,9.062411921,2.862364406,0.037835328
805.495,0.76590626,8.683569881,2.739158187,0.036323424
805.681,0.73335397,8.156787427,2.55944258,0.03387493
805.866,0.698404257,7.956676025,2.496005825,0.033074254
806.051,0.642686824,7.098299677,2.230992862,0.029460364
806.236,0.586778251,6.646774457,2.089379243,0.027458027
806.421,0.520627289,5.96992344,1.876477843,0.024737494
806.607,0.526087771,5.857674307,1.828309728,0.02418749
806.792,0.485178341,5.31560054,1.647231721,0.021772741
806.977,0.457418461,4.959212701,1.536742786,0.020317516
807.162,0.389269352,4.239079212,1.313265577,0.01729156
807.347,0.361039571,3.896544762,1.199013034,0.015914589
807.532,0.34227387,3.461165637,1.063734039,0.014121492
807.717,0.311092749,3.323588261,1.030793742,0.013603857
807.902,0.269327766,2.816935042,0.863147072,0.011379605
808.087,0.265477877,2.6940794,0.825522284,0.010983161
808.272,0.239494136,2.397231836,0.729385867,0.009702039
808.457,0.237650248,2.396653589,0.736159518,0.009746453
808.642,0.212654954,2.216689694,0.670398939,0.00890087
808.827,0.212300927,2.179767798,0.661497094,0.008807494
809.012,0.196714907,1.923295864,0.57453802,0.007638526
809.197,0.191539338,1.871028248,0.555282025,0.007372651
809.382,0.161791642,1.61032357,0.47443662,0.006338492
809.567,0.161389967,1.609724092,0.480974159,0.006387767
809.752,0.151362242,1.441371894,0.414378513,0.0055738
809.936,0.141161272,1.345263879,0.396744896,0.005266756
810.121,0.122661382,1.089625321,0.312809552,0.004106851
810.306,0.111461842,1.004372495,0.28833216,0.003794792
810.491,0.090958829,0.818428634,0.223761503,0.003067671
810.676,0.102273106,0.771911423,0.20829995,0.002799676
810.861,0.081986029,0.663676711,0.174168536,0.002345396
811.045,0.073045946,0.652454514,0.176675041,0.00238537
811.23,0.08965804,0.59918884,0.154621841,0.002086758
811.415,0.072245889,0.577020969,0.1536357,0.00205563
811.599,0.078006596,0.516703407,0.126796272,0.001751373
811.784,0.06129374,0.50031313,0.127008968,0.001700536
811.969,0.070379194,0.426207267,0.094988455,0.001419365
812.154,0.061305745,0.409654868,0.091120827,0.001324333
812.338,0.053928264,0.33470415,0.073101891,0.001041148
812.523,0.061019502,0.33144427,0.074054504,0.001011267
812.707,0.049312413,0.289839096,0.062010107,0.00078585
812.892,0.051594274,0.282556273,0.059565839,0.00082488
813.077,0.05639215,0.25324489,0.054871296,0.000678596
813.261,0.042195221,0.228191358,0.046660559,0.000678033
813.446,0.047302936,0.210400905,0.03839611,0.000512583
813.63,0.050719599,0.206895745,0.035767846,0.000550593
813.815,0.056052415,0.213286052,0.03622119,0.000448364
813.999,0.052995719,0.195823468,0.032387317,0.000507234
814.184,0.04695905,0.183593434,0.028104192,0.000428646
814.368,0.042232983,0.196075343,0.032403953,0.000405245
814.553,0.043073321,0.17524185,0.031108204,0.000406661
814.737,0.045435994,0.155935925,0.025316951,0.000368967
814.921,0.042049645,0.168816542,0.028822752,0.000384876
815.106,0.041238108,0.166918098,0.025162037,0.000365538
815.29,0.038447131,0.157598701,0.024036708,0.000368161
815.475,0.047573688,0.178898196,0.021985476,0.000401115
815.659,0.051700591,0.148302707,0.022367788,0.00035917
815.843,0.037028109,0.159122457,0.027954559,0.000286079
816.028,0.049714045,0.143240177,0.019980302,0.000308212
816.212,0.04303948,0.151885633,0.0201956,0.000276121
816.396,0.039059174,0.14594626,0.021148039,0.000322397
816.58,0.039149272,0.133469771,0.022749436,0.000287825
816.765,0.035962009,0.139716827,0.021816809,0.000308496
816.949,0.041393892,0.139740179,0.025238737,0.000263324
817.133,0.040181078,0.148356009,0.021303164,0.000282825
817.317,0.047172123,0.142448687,0.019954042,0.000253113
817.502,0.039886519,0.131911587,0.020558459,0.000269324
817.686,0.049558196,0.133244348,0.018049241,0.000289123
817.87,0.043949222,0.142833234,0.017424641,0.000248684
818.054,0.034644309,0.140744143,0.019191907,0.000232492
818.238,0.04269146,0.149311571,0.017193624,0.00023088
818.422,0.043648523,0.127725589,0.02408427,0.000232594
818.606,0.035983725,0.132480289,0.018415234,0.000208315
818.79,0.039599516,0.120318517,0.018722327,0.000251874
818.975,0.036360082,0.125223996,0.020412598,0.000249881
819.159,0.048047281,0.127098271,0.020505816,0.000262287
819.343,0.052078595,0.13492097,0.019490086,0.000250432
819.527,0.036550282,0.123999829,0.021723331,0.000270266
819.711,0.037495289,0.135666621,0.020803887,0.000315486
819.895,0.038797455,0.13482693,0.018157195,0.000257904
820.078,0.042927354,0.137921935,0.019003426,0.000250781
820.262,0.040484846,0.131599321,0.018089763,0.000235478
820.446,0.029392096,0.141707841,0.021554357,0.000203223
820.63,0.036953206,0.138076979,0.021606586,0.000277101
820.814,0.039178642,0.128487161,0.019443935,0.000266394
820.998,0.037416192,0.126113558,0.020435742,0.000217938
821.182,0.032594798,0.119417197,0.019556729,0.000253145
